deviceuid,timestamp,led_1_state,temperature_value,led_3_state,led_2_state,light_value,led_4_state,button_a_presses,button_b_presses,accelerometer_x,accelerometer_y,accelerometer_z,device_battery,accelerometer_mag
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:35.581976044+00:00,False,17.040000915527344,False,False,765.0,False,3.0,0.0,0.84347003698349,0.007178467698395252,10.068997383117676,1.0,10.104266501578332
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:36.604390791+00:00,False,16.799999237060547,False,False,771.0,False,3.0,0.0,0.836291491985321,-0.007178467698395252,10.046265602111816,1.0,10.081016195708676
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:37.628357762+00:00,False,16.559999465942383,False,False,776.0,False,3.0,0.0,0.8482556343078613,0.003589233849197626,10.05105209350586,1.0,10.086783366866921
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:38.605141415+00:00,False,17.040000915527344,False,False,777.0,False,3.0,0.0,0.8327023386955261,0.017946170642971992,10.061819076538086,1.0,10.096232880579542
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:39.627571755+00:00,False,16.479999542236328,False,False,778.0,False,3.0,0.0,0.8386843800544739,-0.00957129057496786,10.04267692565918,1.0,10.077640742362169
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:40.601791349+00:00,False,16.639999389648438,False,False,775.0,False,3.0,0.0,0.8386843800544739,0.005982056725770235,10.053443908691406,1.0,10.08836764296159
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:41.625411031+00:00,False,16.799999237060547,False,False,779.0,False,3.0,0.0,0.8291130661964417,0.005982056725770235,10.063015937805176,1.0,10.097116124223852
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:42.600851781+00:00,False,16.559999465942383,False,False,781.0,False,3.0,0.0,0.8327023386955261,-0.003589233849197626,10.060623168945312,1.0,10.095025736222164
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:43.624562152+00:00,False,16.479999542236328,False,False,784.0,False,3.0,0.0,0.8398807644844055,-0.0023928226437419653,10.053443908691406,1.0,10.088465683608952
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:44.599627670+00:00,False,17.040000915527344,False,False,790.0,False,3.0,0.0,0.8398807644844055,0.005982056725770235,10.046265602111816,1.0,10.081313804843528
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:45.624152161+00:00,False,16.719999313354492,False,False,785.0,False,3.0,0.0,0.836291491985321,0.004785645287483931,10.060623168945312,1.0,10.095322922496688
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:46.599486585+00:00,False,16.959999084472656,False,False,783.0,False,3.0,0.0,0.8350951075553894,0.01196411345154047,10.055837631225586,1.0,10.090460715162921
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:47.622138365+00:00,False,16.719999313354492,False,False,783.0,False,3.0,0.0,0.8410771489143372,0.0,10.053443908691406,1.0,10.088565071189768
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:48.596976022+00:00,False,16.479999542236328,False,False,783.0,False,3.0,0.0,0.8482556343078613,-0.007178467698395252,10.060623168945312,1.0,10.096322483907333
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:49.621095274+00:00,False,17.1200008392334,False,False,783.0,False,3.0,0.0,0.8291130661964417,0.015553346835076807,10.067801475524902,1.0,10.101895709901031
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:50.595567484+00:00,False,17.040000915527344,False,False,779.0,False,3.0,0.0,0.8350951075553894,0.007178467698395252,10.059426307678224,1.0,10.094032544462605
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:51.620021494+00:00,False,16.399999618530273,False,False,784.0,False,3.0,0.0,0.8338987231254578,-0.005982056725770235,10.05823040008545,1.0,10.092741037331535
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:52.595073553+00:00,False,16.959999084472656,False,False,780.0,False,3.0,0.0,0.8386843800544739,-0.003589233849197626,10.05823040008545,1.0,10.09313643785469
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:53.617751271+00:00,False,16.31999969482422,False,False,774.0,False,3.0,0.0,0.7585247755050659,-0.005982056725770235,10.097711563110352,1.0,10.12616286812681
316733ea-f5d2-497d-a591-1854ac5ad433,2022-03-07 10:54:54.596178055+00:00,False,16.639999389648438,False,False,775.0,False,3.0,0.0,0.8386843800544739,0.008374880068004131,10.060623168945312,1.0,10.095523769249555
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:25.426265827+00:00,False,23.8,False,False,1942.0,False,32.0,31.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:28.047581807+00:00,False,23.8,False,False,1942.0,False,33.0,31.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:28.359577580+00:00,False,23.8,False,False,1942.0,False,34.0,31.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:29.046816609+00:00,False,23.8,False,False,1942.0,False,34.0,32.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:29.325545626+00:00,False,23.8,False,False,1942.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:30.113176387+00:00,False,23.9,False,False,1942.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:30.146389325+00:00,False,24.3,False,False,1942.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:30.196356491+00:00,False,25.1,False,False,1942.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:30.280294544+00:00,False,25.5,False,False,1942.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:30.329816147+00:00,False,25.4,False,False,1942.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:30.379722948+00:00,False,24.7,False,False,1942.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:30.496382201+00:00,False,24.9,False,False,1942.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:30.612565776+00:00,False,25.2,False,False,1942.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:30.683315664+00:00,False,25.2,False,False,1942.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:30.729571749+00:00,False,26.0,False,False,1942.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:30.779170240+00:00,False,26.0,False,False,1942.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:30.812776642+00:00,False,25.4,False,False,1942.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:31.700806901+00:00,False,25.4,False,False,1935.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:31.745839217+00:00,False,25.4,False,False,2001.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:31.795764039+00:00,False,25.4,False,False,2114.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:31.890075322+00:00,False,25.4,False,False,2114.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:31.929466398+00:00,False,25.4,False,False,1995.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:32.009769859+00:00,False,25.4,False,False,1975.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:32.045449386+00:00,False,25.4,False,False,1995.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:32.166389373+00:00,False,25.4,False,False,1988.0,False,34.0,33.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:32.580313561+00:00,False,25.4,False,False,1981.0,False,34.0,34.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:32.813364727+00:00,False,25.4,False,False,1981.0,False,34.0,35.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:32.973774923+00:00,False,25.4,False,False,1981.0,False,34.0,36.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:33.548260897+00:00,False,25.4,False,False,1981.0,False,35.0,36.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:33.690843312+00:00,False,25.4,False,False,1981.0,False,36.0,36.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:33.853044209+00:00,False,25.4,False,False,1981.0,False,37.0,36.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 10:51:34.009863387+00:00,False,25.4,False,False,1981.0,False,38.0,36.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 11:09:40.113823810+00:00,False,25.4,False,False,1981.0,False,38.0,36.0,,,,,0.0
4cb1ac62-364a-4ac3-a9b1-e970b1c991c2,2022-03-07 11:11:16.890161387+00:00,False,25.4,False,False,1981.0,False,38.0,36.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:33.741695136+00:00,False,,,,,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:33.741910956+00:00,,,,False,,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:33.742066614+00:00,,,False,,,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:33.744442137+00:00,,,,,,False,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:33.744744459+00:00,,30.0,,,,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:33.744901727+00:00,,,,,1024.0,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:35.313421279+00:00,,,,,,,1.0,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:36.037098969+00:00,,,,,,,,1.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:37.444614429+00:00,,30.3,,,,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:37.494812963+00:00,,30.2,,,,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:37.511604530+00:00,,30.0,,,,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:37.528023895+00:00,,29.5,,,,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:37.545150799+00:00,,28.9,,,,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:37.559990035+00:00,,27.9,,,,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:37.576953552+00:00,,27.3,,,,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:37.592913031+00:00,,26.9,,,,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:37.612462972+00:00,,26.8,,,,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:39.018297871+00:00,,,,,,,2.0,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:40.244111002+00:00,,,,,1036.0,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:40.261024697+00:00,,,,,1046.0,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:40.276097029+00:00,,,,,1067.0,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:40.293572211+00:00,,,,,1152.0,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:40.309692471+00:00,,,,,1295.0,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:40.326776789+00:00,,,,,1448.0,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:40.342816909+00:00,,,,,1791.0,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:40.359855745+00:00,,,,,2013.0,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:40.380069732+00:00,,,,,2119.0,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:40.393776096+00:00,,,,,2172.0,,,,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-02-28 16:06:41.101444673+00:00,,,,,,,,2.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-03-02 16:37:11.636440830+00:00,False,30.0,False,False,1024.0,False,0.0,0.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-03-02 16:37:13.868373523+00:00,False,29.8,False,False,1024.0,False,0.0,0.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-03-02 16:37:13.940836518+00:00,False,29.7,False,False,1024.0,False,0.0,0.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-03-02 16:37:13.990374402+00:00,False,28.9,False,False,1024.0,False,0.0,0.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-03-02 16:37:14.043323378+00:00,False,27.6,False,False,1024.0,False,0.0,0.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-03-02 16:37:14.074882759+00:00,False,26.7,False,False,1024.0,False,0.0,0.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-03-02 16:37:14.133275146+00:00,False,25.9,False,False,1024.0,False,0.0,0.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-03-02 16:37:14.173402681+00:00,False,25.6,False,False,1024.0,False,0.0,0.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-03-02 16:37:14.590046635+00:00,False,25.7,False,False,1024.0,False,0.0,0.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-03-02 16:37:14.624804875+00:00,False,25.8,False,False,1024.0,False,0.0,0.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-03-02 16:37:14.674448715+00:00,False,26.1,False,False,1024.0,False,0.0,0.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-03-02 16:37:14.707099084+00:00,False,26.3,False,False,1024.0,False,0.0,0.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-03-02 16:37:14.740805338+00:00,False,26.5,False,False,1024.0,False,0.0,0.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-03-02 16:37:14.774936849+00:00,False,26.6,False,False,1024.0,False,0.0,0.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-03-02 16:37:14.840077793+00:00,False,26.8,False,False,1024.0,False,0.0,0.0,,,,,0.0
c0108d44-8980-44f8-8201-46681179b184,2022-03-02 16:38:18.830271205+00:00,False,26.8,False,False,1024.0,False,0.0,0.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-04 14:22:44.967034560+00:00,False,30.0,False,False,1024.0,False,0.0,0.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-04 14:22:46.330907059+00:00,False,30.0,False,False,1024.0,False,0.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-04 14:22:46.524082398+00:00,False,30.0,False,False,1024.0,False,0.0,2.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-04 14:22:46.748979697+00:00,False,30.0,False,False,1024.0,False,0.0,3.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-04 14:22:47.018920356+00:00,False,30.0,False,False,1024.0,False,0.0,4.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-04 14:22:47.216059640+00:00,False,30.0,False,False,1024.0,False,0.0,5.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-04 14:22:47.480886682+00:00,False,30.0,False,False,1024.0,False,0.0,6.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-04 14:22:47.670316823+00:00,False,30.0,False,False,1024.0,False,0.0,7.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-04 14:22:47.908757658+00:00,False,30.0,False,False,1024.0,False,0.0,8.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-04 16:09:59.630943738+00:00,False,30.0,False,False,1024.0,False,0.0,8.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-04 16:11:38.998453326+00:00,False,30.0,False,False,1024.0,False,0.0,8.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-04 20:51:23.409768455+00:00,False,30.0,False,False,1024.0,False,0.0,8.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:33.483514214+00:00,False,30.0,False,False,1024.0,False,0.0,0.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:34.645340175+00:00,False,30.0,False,False,1024.0,False,1.0,0.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:35.841070868+00:00,False,30.0,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:37.555636269+00:00,False,29.9,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:37.673928751+00:00,False,29.5,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:37.724743963+00:00,False,26.8,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:37.773785872+00:00,False,24.1,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:37.874297978+00:00,False,23.4,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:37.927823696+00:00,False,27.7,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:37.974332519+00:00,False,32.0,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:38.024410837+00:00,False,31.8,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:38.077724115+00:00,False,29.9,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:38.123698972+00:00,False,29.9,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:38.173978161+00:00,False,33.4,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:38.224862392+00:00,False,34.3,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:38.282588741+00:00,False,31.7,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:38.339915598+00:00,False,31.6,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:38.390294446+00:00,False,33.3,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:38.423764341+00:00,False,32.8,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:38.473531908+00:00,False,29.4,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:38.523604054+00:00,False,29.5,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:38.559464934+00:00,False,30.1,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:03:38.611863246+00:00,False,30.1,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:19:46.802578968+00:00,False,30.2,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:02.939977653+00:00,False,29.7,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:02.987215498+00:00,False,28.5,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:03.021363163+00:00,False,27.7,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:03.070294993+00:00,False,27.5,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:03.137031352+00:00,False,28.8,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:03.203823703+00:00,False,29.8,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:03.236959733+00:00,False,29.7,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:03.271740538+00:00,False,28.5,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:03.320840793+00:00,False,27.2,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:03.370500470+00:00,False,27.2,False,False,1024.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:04.207051714+00:00,False,27.2,False,False,1057.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:04.270293790+00:00,False,27.2,False,False,1275.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:04.303892676+00:00,False,27.2,False,False,1671.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:04.338354702+00:00,False,27.2,False,False,1896.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:04.386859330+00:00,False,27.2,False,False,1962.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:04.437260410+00:00,False,27.2,False,False,1704.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:04.487480233+00:00,False,27.2,False,False,1645.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:04.537296197+00:00,False,27.2,False,False,1717.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:04.609546405+00:00,False,27.2,False,False,1783.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:04.653432729+00:00,False,27.2,False,False,1579.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:04.717510442+00:00,False,27.2,False,False,1572.0,False,1.0,1.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:05.204838739+00:00,False,27.2,False,False,1572.0,False,1.0,2.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:06.521325046+00:00,False,27.2,False,False,1572.0,False,2.0,2.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:06.725345263+00:00,False,27.2,False,False,1572.0,False,3.0,2.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:06.900618499+00:00,False,27.2,False,False,1572.0,False,4.0,2.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:07.604828601+00:00,False,27.2,False,False,1572.0,False,4.0,3.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:07.788216631+00:00,False,27.2,False,False,1572.0,False,4.0,4.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:35:08.837803054+00:00,False,27.2,False,False,1572.0,False,5.0,4.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:36:06.245279579+00:00,False,27.2,False,False,1579.0,False,5.0,4.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:36:06.287299318+00:00,False,27.2,False,False,1625.0,False,5.0,4.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:36:06.320290333+00:00,False,27.2,False,False,1671.0,False,5.0,4.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:36:06.357108447+00:00,False,27.2,False,False,1678.0,False,5.0,4.0,,,,,0.0
c05aefeb-b11d-48dc-b72a-e3f29507cb6a,2022-03-07 08:36:06.391290920+00:00,False,27.2,False,False,1691.0,False,5.0,4.0,,,,,0.0
